id,document,label,label2
8609,차량 블루투스시에 끈기기도 하고 노래 재생이 멈추는 일이 자주 발생합니다,0,0
8610,데이터는 잘터지는데 음질을 좋은걸하든 제일 안좋은걸하든 음악이 지혼자 멈추고 버벅거리고 지혼자 넘어가고하는게 다들 그런거같은데 확인이 안된다고 대답만 남길게아니라 본인들이 점검을 해야되는거아닙니까 이래서 지니쓰겠음,0,0
8611,이게 지금 주가 넘은거같은데 돈내고 음악도 내맘대로 못들어야되나요,0,0
8612,지니 업데이트하고 지니 지니어스라는 기능이 생겼는데 상당히 거슬리는데 아무리 찾아봐도 없애는 기능을 못 찾겠네요,0,0
8613,없애지 못하나요,0,0
8614,단축어 지원 기능이 버전에서 추가 되었던걸로 알고있는데 단축어에서 지니뮤직이 보이지 않네요,0,0
8615,결제수단 변경도 안되고 첫달원할인 달써야된다 해서 달째에 결제되서 다른플랫폼으로 갈아타려했는데 해지도 안됨,0,0
8616,걍 쓰지마세요,0,0
8617,지니뮤직을쓰려다가 안돼서 중간에 이용권구매눌렀는데 구매후 음악이 안되서 지웠습니다,0,0
8618,그때 아이디와 비밀번호는 기억이 안나고요 돈나가는거 해제하주세요,0,0
8619,와이파이로는 분전 최근재생곡 리스트가 계속 업데이트 되는데 로 들으면 최근재생곡 리스트 업데이트가 안되요 시간 전 노래가 최근재생곡이에요,0,0
8620,개발이슈 확인해주세요,0,0
8621,공지를 뛰우고 점검을 하든가 아니 무제한을 쓰는데 계속 네트워크 연결안되고 출근길에 왜 이어폰 챈겨 나왔는지 진짜,0,0
8622,시리에서 지니뮤직 아무리 호출해도 폰에 앱이 없다고 나와요카플레이나 시리 많이 이용하는 유저로서 엄청 불편하네요,0,0
8623,멜론에서 지니로 갈아 탔는데 수정안되면 다시 멜론으로 가려구요,0,0
8624,지니뮤직 늘 잘쓰고있습니다,0,0
8625,애플워치 업데이트 기대되네요 지니뮤직 화이팅,0,0
8626,예전에는 잘 실행이 되었는데 언젠가부터 갑자기 흰화면만 뜨고 튕겨져서 나오는데 왜그런건가요,0,0
8627,지니 뮤직을 아이폰 위젯으로 사용할 수 있나요할 수 있다면 방법이 있을까요,0,0
8628,푸시 알림,0,0
8629,끄면 숫자도 표시 안됐으면 좋겠네요,0,0
8630,무조건 표시 되니까 계속 눌러서 없애야 되니 불편,0,0
8631,지난주에 계정 탈퇴한후 앱도 지웠는데 돈이 빠져나갔어요,0,0
8632,그래서 다시 깔고 쓰려고했는데 탈퇴 회원이라고 로그인도 안시켜주네요,0,0
8633,이거 참 당황스럽네요,0,0
8634,재생 목록에서 화면 아래로스크롤하거나 위로스크롤하고 바로 멈추는게안되네여어떻게된거죠,0,0
8635,세게 밀고 바로 멈추고싶은데 한초뒤에 해야 멈추네요 피드백부탁 드려요,0,0
8636,갤럭시엔 이런적이 없었는데아이폰으로 변경하고 감상중에 갑자기 어플이 종료되는 현상이 있네요,0,0
8637,핸드폰이 이상한걸까요한번이지만 자주 이럴까 무섭네요,0,0
8638,핸드폰도 어플도 다 업데이트 했는데 앱이 자꾸 튕기네여,0,0
8639,빠른 시일 내에 해결해 주세요ㅠㅠ,0,0
8640,음악 듣고 싶어요,0,0
8641,월정액 내면서 쓰는건데 벌써 일째 못쓰고 있어요,0,0
8642,아무런 언급 없이 부가서비스 미디어팩 대상 비트 차단시키더니 이제는 동일 서비스로 포인트제라고반년 뒤에 두고봅시다ㅋㅋㅋ,0,0
8643,유튜브 레드 결제했고 넘어갑니다,0,0
8644,아니 한 번도 아니고 지금 두번째인데 지니어플만 실행하면 바로 팅기내여 다시 삭제하고 깔면되는데 최근 곡 또 다시 찾아야하고 아이디에 저장도 안되고 그래봤지 많이 듣는곡도 제대로 된게 나오지도 않고 지금 너무 불만이내요,0,0
8645,왜 이것만 자꾸 네트워크가 원활하지 않다고 접속이 지연된다고 뜨냐 로그인조차 할 수가 엄네,0,0
8646,다른곡으로 넘어갈때 특히 전곡으로 넘어가면 재생버퍼링 너무 길어요,0,0
8647,진짜 한 분은 기달려야 나와서 그냥 껐다,0,0
8648,다시켜요 ㅠㅠ 이건 개선안되나요,0,0
8649,가격 오르기 전에 할인받고 결제한게있어서 쓰고있긴한데 는 놀고있어요,0,0
8650,플레이리스트에 한곡 지우려고 목록을 날려야합니까이런게 진짜 한두개가 아닌데 진짜 쓰는데 너무 속터진다,0,0
8651,이제보니 마디점프 기능이 있네요원하는 재생 영역으로 넘어가는게 너무 좋네요,0,0
8652,다른 앱들은 잘만 켜지는데 왜 유독 지니만 안되죠 노래재생은 안되는건 물론이고 화면이 움직이지도 않고 하 노래 좀 듣고싶다,0,0
8653,구요,0,0
8654,다른거 필요없으니,0,0
8655,이틀 전부터 갑자기 데이터를 켜고 지니뮤직 앱 접속시 데이터 사용 제한이 설정되어 있다는 알림창과 함께 허용 버튼을 눌러도 막무가내 강제종료 되는 등 앱 이용이 아예 불가능합니다,0,0
8656,와이파이 접속은 가능한데 데이터 접속만 문제가 생기네요,0,0
8657,현재 알뜰폰 데이터 무제한속도제한 사용중이며 지니뮤직 앱을 제외한 다른 모든 앱과 인터넷 사용은 정상 가능합니다,0,0
8658,아니 렉이 너무심해요,0,0
8659,데이터 많은데 지웠다 깔아도 안되게 노래 들으라는 건지 마라는건지 개선좀 해주세요,0,0
8660,답답하네,0,0
8661,앱실행 안되요 빨리 고쳐주세요,0,0
8662,아 짜증나,0,0
8663,차량에서 아이폰으로 네비게이션 어플 실행 시 동시에 음악 재생이 안됩니다,0,0
8664,주전에 리뷰를 올렸는데 답변을 안해주시네요,0,0
8665,앱내 원 구매했는데 이용권은 주지도않고 결제만 됬네요,0,0
8666,짜증나고 너무열받네요,0,0
8667,내일아침까지 문의전화도못하고 멜론사용해야할듯,0,0
8668,아예 종료하고 켜 봐도 계속 하얗게만 뜨고 몇일전에도 그랬는데 오늘 다시 들으려고 들어가니까 아직도 그 상태 그대로예요,0,0
8669,빠르게 해결 부탁드립니다 사용도 못하고 이게 무슨 경우예요 ㅠ,0,0
8670,전에는 카메라만 키면 멈추더니 이제는 그냥 켜도 멈추네요,0,0
8671,대체 왜 멈추죠 아예 먹통임,0,0
8672,재생도 안되고재생버튼 눌려져있는데 노래가 안나와요더운데 노래까지 안나오니까 더 짜증난다,0,0
8673,업데이트 후에 다른 앱들과 계속 충돌해서 하거나 문자가 오거나 하면 계속 끊깁니다,0,0
8674,수정 부탁드립니다,0,0
8675,진짜 아니 맨날 서버 오류 지금 이순간에도 서버오류 다른 앱 다되는데 맨날 지니만 안된데요,0,0
8676,진짜 개열받아서 돌연사 할 것 같아요ㅡㅡ,0,0
8677,한두번이면 참겠는데 퇴근출근길에 진짜 이게 몇번째인지 ㅡㅡ하 갈아타던가 해야지,0,0
8678,진짜 제발 좀 개선해주세요ㅠㅠㅠㅠㅠㅠㅠ,0,0
8679,흐아아ㅜㄴ누조저,0,0
8680,보관함에서 좌 우 터치 밀면 삭제 나오게 하면 더 나을듯 합니다,0,0
8681,어떤 특정 곡 들을때면 중후반쯤부터 치직거리는 소리때문에 음악이 제대로 들리지 않습니다,0,0
8682,왜그런건가여,0,0
8683,플레이리스트에 추가하기전에 분미리듣기를 듣고 추가하는데 어느순간부터 미리듣기지원이 안되고있어요,0,0
8684,저만 안되는걸까요 아니면 이제 미리듣기가 안되는걸까요,0,0
8685,에휴 진짜 답없고요 잘되는 네트워크 연결이 끊겼다고 계속 안들어가지고 첫달 백원 하면 다음달 의무로 결제하는건 진짜 더 맘에 안들고 다음달에 결제하고 환불 받고 멜론 으로 갈아탈거임,0,0
8686,멤버십으로 이용중인데 실수로 결제해서이용권 환불해주세요,0,0
8687,ㅠㅠㅠㅠㅠㅠ 지니 잘 쓰고 있었는데 요즘 왜 이렇게 끊기나요,0,0
8688,진짜 답답해서 못쓰겠어요,0,0
8689,다른 음악 어플은 다 잘 나오는데 지니만 너무 끊겨요ㅠ,0,0
8690,지니 쓴지 한달도 안됬는데 왜 이틀전부터 노래가 재생되다가 혼자 끊기나요,0,0
8691,그리고 다음곡으로 넘어가면 다시 재생됩니다,0,0
8692,기종은 아이폰 입니다,0,0
8693,확인 부탁드리겠습니다,0,0
8694,무슨 블루투스 연결만 하면 렉이 걸리는지 곡 선택할때마다 앱 껏다 다시켜고저만 그런건가햇는데 친구도 지니 요즘 그런다던데,0,0
8695,업뎃해서 좀 개선되길바랍니다,0,0
8696,맨날 서버오류 데이터오류 이럴꺼면 돈 왜 쳐먹고 앱 관리 하는지 이해가 도 안되는 부분입니다,0,0
8697,일 좀 똑바로 하세요,0,0
8698,제발 돈 뜯어먹을 생각 하지 마시고 사기치는것도 아니고 거의 매일마다 오류오류오류,0,0
8699,사랑해요,0,0
8700,애플워치 단독재생 업데이트해주세요,0,0
8701,그냥인스타 들어갈땐 잘들어거지만 지니 틀고 인스타키면 인스타화면이 축소되서 나오는거같아요,0,0
8702,확인해주세요,0,0
8703,애플워치 사용자로써 꼭 필요합니다,0,0
8704,애플워치 단독재생 기다리고있었는데 드디어 나오나요,0,0
8705,얼른 업데이트 됐으면 좋겠습니다,0,0
8706,우선 갤럭시를 사용하던 사람으로서 아이폰 지니뮤직 너무 불편해요지니뮤직을 틀고 라디오앱을 켜는 순간 노래가 자동적으로 꺼지는데 라디오에는 아무것도 켜놓지 않아서 소리가 안나는데 지니뮤지은 혼자 꺼지고 매우매우 불편,0,0
8707,아니 업데이트 한 이후로 실행시킬때 마다 한번이상 튕기는데 왜 이러나요 전에는 그런 적 없었는데 제발 고쳐주세요,0,0
8708,지니 몇년 째 이용 중인데 최근에 반응이 되게 느려요,0,0
8709,업데이트 이후인지 애플워치 사용 이후인지잘 모르겠지만,0,0
8710,왜 그러는거에요,0,0
8711,저 댓글 다 지우고싶은데 진짜ㅠㅠㅠ,0,0
8712,멜론에서 큰맘 먹고 옮긴건데 정작 데이터로 노래 틀때 더 버퍼링이 걸리네요 ㅠㅜㅠ,0,0
8713,제 폰 문제겠죠,0,0
8714,차량에 블루투스 연결하여 재생중 음조거를 하고나서 다시 키게 되면 재생이 안되고 튕기게됩니다,0,0
8715,오류 수정 요청 드립니다 이후 발생증상이며 차량은 입니다,0,0
8716,와이파이 연결도 잘되어있는데 왜 자꾸 네트워크가 끊긴다고 하는거죠,0,0
8717,오늘만 몇 번째인지 모르겠네요,0,0
8718,계속 이럴거면 그냥 환불해주세요,0,0
8719,포인트고뭐고 ㅈ ㄴ 귀찮게 바꿔놓고 설명은 불친절하고 팝업엔 뜨지도 않고 별 이상한것만 해놓네좀 이상한것만 하지말고 제대로 된거나해요,0,0
8720,포인트로 바꿀거면 마이페이지에 항목을 넣던가 모바일 좌측상단 이용권 누르면 뜨지도 않고 불편하게만 해놓고 다들 생각 없이 하나보네요,0,0
8721,업데이트하고 실행눌럿는데 계속 팅겨버리고 하얀화면뜨길래 로딩이길은건가햇더니 아무것도않나오고 그냥다시팅기면서 창이 내려가버리네요 ㅜ,0,0
8722,인디음악이나 세부장르도 인기순으로 보고싶어요,0,0
8723,혹시 기능이 있는데 제가 못찾는걸까요ㅠㅠ,0,0
8724,전화해도 안받고문의는 답장도 안오고돈은 따박따박 잘 빠져나가고서울 강남구 테헤란로 강남타워 층,0,0
8725,돈내고 노래도 못듣는데점검한다고 뭐 달라지는것도 없고솔직히 환불받아야된다고 생각할정도로점검 너무 답답합니다,0,0
8726,와이파이 끄고도 해보고 다른 앱은 다 켜지는데 지니앱만 들어가면 노래 재생이 안되네요 멜론에서 지니가 좋을 것 같아서 왔더니 처음에 지니 사용안해봐서 그러려니 했는데 멜론이 역시 최고네요 ㅡㅡ,0,0
8727,로그인도 가끔 안되고 다른 인터넷 다 되는데 지니만 연결 안되고 재생목록 추가기능도 불편하고 그냥 엘지 아니면 지니 망할듯 잘난점이 하나도 없어요,0,0
8728,음악 나오다가 끊기는 재생 오류도 심하고 나아지겠지 하면서 리뷰도 안쓰고 그냥 썼었는데 진짜 점점 심해져요 오류ㅋㅋㅋㅋㅋㅋㅋㅋㅋ진짜 사람 돌아버리게 함,0,0
8729,이용권 상세보기인줄 알고 눌렀는데 결제가 돼서 결제 취소 문의드립니다,0,0
8730,지니 몇 년동안 불편함 없이 잘 썼는데 오늘 갑작스레 백그라운드에서 음악 플레이가 안 됩니다ㅠㅠ,0,0
8731,로그인하려는데 로그인도 안됨 ㅡㅡ,0,0
8732,왜이러는거임서버에서 응답이 원활하지 않다고만 뜸다시깔아도 이럼,0,0
8733,와이파이 상태에서 음질설정이랑 데이터로 들을때 음질 설정을 다르게 해줬으면 좋겠네요,0,0
8734,데이터로 들을때는 좀 낮게 듣고싶고 와이파이 상태에서는 고음질로 듣고싶은데 같이 설정하는거러 돼있어서 아쉽네요,0,0
8735,평소에 잘 이용하고 있습니다,0,0
8736,재생목록에서 저장해둔 곡이나 리스트에서 노래 검색은 되는데 마이앨범에 리스트는 검색이 되는 기능이 없어서 중복으로 노래 추가해야하는 현상이 생기네요,0,0
8737,마이앨범 리스트도 노래 검색되도록 해주세요,0,0
8738,아침에 노래들으면서 버스타려고 지니 들어가서 재생버튼누르면 두세번 시도해도 재생이 안돼요,0,0
8739,다른거 다 필요없고 통신사때매 지니쓰는데 아이폰에서 렉걸리는거부터 좀 어떻게 해주시죠노래를 들을수가 없어 무슨놈의 어플이,0,0
8740,케이티 때문에 원래 안쓰다가 지니 썻는데 노래 끊김,0,0
8741,쩔어요,0,0
8742,진짜 이거 개선 해야 되요아이폰 바꾼지 개웡 밖애 안됬거 노래 듣다가 네이버 틀면 꺼지거뭐 어쩌라는건지진짜 유플러 갈아타면 멜론 써야 할 꺼 같아요,0,0
8743,개선해주세여,0,0
8744,빨리,0,0
8745,아니 마이앨범에서 점 세개눌러서눈씻고 아무리찾아봐도 곡 삭제가없네요,0,0
8746,이런기능은 기본중에기본아닌가요,0,0
8747,다른어플들 빨리빨리되는데 유독 지니만 로딩시간도길고 잘되지도않고 심지어 오늘은 로그인도 안되고 핸드폰껏다켜도 똑같고 앱지웠다가 설치해도 똑같내요 엠넷쓰다가 지니로바꿨는데 너무 비교하게됨이러다가 다른음악어플로 갈아타겠어요,0,0
8748,업데이트 사항에 적혀있어서 아무리 찾아봐도 찾을수가 없네요ㅜㅠㅠㅠ,0,0
8749,시간도에서 멈추고 음악은 정상적으로 나와요 불편하네요,0,0
8750,와이파이상태이건 데이터상태이건노래를 듣다가 다른 노래로 바꾸면 일시정지상태에서 계속 로딩만 돌아가네요예전에는 안그랬는데 잘 쓰다가 이렇네요,0,0
8751,꽤 됐습니당저 뿐만 아니라 주위 지니쓰는 사람들이 다 그렇다길래 어플 문제인가 싶네요ㅠ,0,0
